City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
266,yeppoon,-23.1333,150.7333,76.78,63,100,11.9,AU,1676585808
267,saint-augustin,51.226,-58.6502,32.97,98,100,10.2,CA,1676585809
268,awbari,26.5921,12.7805,51.35,41,94,8.79,LY,1676585809
269,constantine,36.365,6.6147,45.81,65,0,5.75,DZ,1676585700
270,elizabethton,36.3487,-82.2107,71.1,64,100,5.99,US,1676585777
271,mbarara,-0.608,30.65,66.27,46,39,1.05,UG,1676585810
272,gobabis,-22.45,18.9667,72.14,53,84,1.99,NA,1676585810
273,darovskoy,58.77,47.9564,10.51,98,100,2.89,RU,1676585811
274,asau,46.4333,26.4,34.72,88,79,7.63,RO,1676585811
275,evensk,61.95,159.2333,-4.67,79,100,10.47,RU,1676585811
276,key west,24.5557,-81.7826,80.6,74,20,13.8,US,1676585812
277,lorengau,-2.0226,147.2712,81.55,77,100,12.1,PG,1676585812
278,hearst,49.6835,-83.6665,3.45,88,100,5.55,CA,1676585812
279,kosino,58.4127,51.2782,-0.06,100,94,4.14,RU,1676585813
280,alta floresta,-9.8756,-56.0861,75.13,92,100,1.66,BR,1676585813
281,kisangani,0.5167,25.2,78.82,34,72,2.53,CD,1676585814
282,pekan,3.4836,103.3996,75.31,90,94,8.59,MY,1676585814
283,invermere,50.5167,-116.0354,35.37,49,98,7.14,CA,1676585686
284,miandrivazo,-19.5167,45.4667,76.01,84,89,5.91,MG,1676585815
285,san cristobal,7.7669,-72.225,66.38,85,86,1.66,VE,1676585815
286,bara,10.3744,10.7288,70.3,28,5,14.43,NG,1676585816
287,cherskiy,68.75,161.3,-48.5,100,100,3.69,RU,1676585816
288,tapes,-30.6733,-51.3958,78.71,74,19,14.07,BR,1676585816
289,sanmenxia,34.7747,111.1814,38.75,68,98,6.42,CN,1676585817
290,launceston,-41.45,147.1667,69.15,72,40,5.75,AU,1676585817
291,sur,22.5667,59.5289,73.15,46,13,2.53,OM,1676585818
292,oliver,49.1831,-119.5524,38.08,76,93,6.4,CA,1676585673
293,glendive,47.1053,-104.7125,33.17,71,0,12.66,US,1676585818
294,boa vista,2.8197,-60.6733,85.98,54,40,10.36,BR,1676585818
295,rio gallegos,-51.6226,-69.2181,53.65,40,40,6.91,AR,1676585819
296,sidrolandia,-20.9319,-54.9614,76.73,83,100,2.91,BR,1676585580
297,clarence town,-32.5833,151.7833,75.81,47,0,1.88,AU,1676585819
298,najran,17.4924,44.1277,61.45,29,0,5.77,SA,1676585820
299,namibe,-15.1961,12.1522,72.61,83,63,4.72,AO,1676585820
300,ornskoldsvik,63.2909,18.7153,25.75,100,0,2.3,SE,1676585820
301,sitka,57.0531,-135.33,39.09,87,100,3.44,US,1676585821
302,matara,5.9485,80.5353,70.0,86,6,10.54,LK,1676585821
303,bitung,1.4451,125.1824,74.25,85,99,7.7,ID,1676585821
304,pevek,69.7008,170.3133,-41.17,100,100,7.4,RU,1676585822
305,gurupa,-1.405,-51.64,74.95,95,73,4.56,BR,1676585644
306,vinh,18.6667,105.6667,60.91,85,100,3.38,VN,1676585823
307,malyye derbety,47.9547,44.6808,15.8,93,77,8.75,RU,1676585824
308,sao borja,-28.6606,-56.0044,69.94,83,84,24.43,BR,1676585555
309,bandarbeyla,9.4942,50.8122,75.0,78,31,12.44,SO,1676585825
310,araouane,18.9048,-3.5265,74.48,12,100,11.27,ML,1676585826
311,rocha,-34.4833,-54.3333,67.69,90,100,3.67,UY,1676585546
312,ringas,27.35,75.5667,61.88,33,12,3.83,IN,1676585826
313,langsa,4.4683,97.9683,72.43,95,47,2.37,ID,1676585827
314,gigmoto,13.7796,124.39,75.56,77,100,17.72,PH,1676585827
315,torrelavega,43.3494,-4.0479,51.8,86,9,1.99,ES,1676585828
316,bathsheba,13.2167,-59.5167,77.61,73,75,20.71,BB,1676585828
317,dauphin,51.1494,-100.0502,6.94,61,0,3.44,CA,1676585829
318,belaya gora,68.5333,146.4167,-45.4,100,70,2.66,RU,1676585829
319,emborion,40.4833,21.55,37.89,73,6,2.91,GR,1676585830
320,pombas,17.1503,-25.0201,67.78,72,9,17.4,CV,1676585830
321,rudnogorsk,57.2639,103.7519,-5.04,99,100,5.35,RU,1676585831
322,labuhan,-6.8844,112.2051,75.34,91,100,7.11,ID,1676585832
323,pervomayskoye,43.919,46.7102,25.36,86,94,5.14,RU,1676585832
324,upernavik,72.7868,-56.1549,-3.42,97,100,24.9,GL,1676585832
325,shache,38.4167,77.2406,33.42,44,100,3.44,CN,1676585771
326,pio ix,-6.8375,-40.5792,77.45,65,97,4.7,BR,1676585833
327,huzhou,30.8703,120.0933,43.34,85,98,5.7,CN,1676585834
328,kavaratti,10.5669,72.642,78.87,74,73,3.53,IN,1676585834
329,champerico,14.3,-91.9167,88.34,62,0,12.66,GT,1676585835
330,hobyo,5.3505,48.5268,76.26,83,67,18.32,SO,1676585835
331,cap-chat,49.1001,-66.6821,28.4,69,50,25.32,CA,1676585836
332,mittagong,-34.45,150.45,73.85,48,0,2.59,AU,1676585836
333,alyangula,-13.8483,136.4192,84.22,74,76,8.63,AU,1676585837
334,aqtobe,50.2797,57.2072,14.09,85,100,8.95,KZ,1676585837
335,pagsangahan,13.2158,122.5431,75.56,77,92,22.75,PH,1676585838
336,madimba,-10.4,40.3333,78.53,81,96,3.67,TZ,1676585838
337,portland,45.5234,-122.6762,49.87,68,75,3.0,US,1676585516
338,gejiu,23.306,103.1635,41.29,95,100,2.46,CN,1676585839
339,jizan,17.3333,42.6667,79.74,70,0,7.92,SA,1676585839
340,cairns,-16.9167,145.7667,78.75,78,75,10.36,AU,1676585840
341,necochea,-38.5473,-58.7368,53.24,71,100,11.41,AR,1676585840
342,kasongo-lunda,-6.4667,16.8167,70.27,97,67,0.92,CD,1676585841
343,khandyga,62.6667,135.6,-53.16,100,61,2.66,RU,1676585841
344,sabinas hidalgo,26.5,-100.1667,66.67,16,79,17.47,MX,1676585842
345,guerrero negro,27.9769,-114.0611,62.78,19,0,1.59,MX,1676585842
346,kamarion,36.8,25.8167,52.03,57,0,12.97,GR,1676585843
347,corinto,37.9407,22.9573,45.9,75,1,3.02,GR,1676585843
348,kangaatsiaq,68.3065,-53.4641,-7.91,95,100,4.63,GL,1676585843
349,lowestoft,52.4752,1.7516,50.45,90,100,13.31,GB,1676585844
350,peniche,39.3558,-9.3811,56.44,81,1,8.61,PT,1676585844
351,pulandian,39.3953,121.9669,31.6,80,0,2.48,CN,1676585845
352,bolobo,-2.1667,16.2333,75.49,75,29,2.04,CD,1676585845
353,genhe,50.7833,121.5167,-3.98,100,100,2.37,CN,1676585845
354,kabwe,-14.4469,28.4464,64.53,92,98,4.32,ZM,1676585846
355,trofors,65.5333,13.4063,31.87,98,100,5.12,NO,1676585846
356,zhigansk,66.7697,123.3711,-16.1,97,100,16.87,RU,1676585847
357,talara,-4.5772,-81.2719,84.96,61,0,11.5,PE,1676585847
358,zheleznodorozhnyy,55.7503,38.0042,18.01,100,92,3.06,RU,1676585759
359,kruisfontein,-34.0033,24.7314,65.95,84,100,7.9,ZA,1676585847
360,coihaique,-45.5752,-72.0662,58.95,36,75,6.91,CL,1676585848
361,prachin buri,14.0833,101.6667,73.31,63,100,6.13,TH,1676585848
362,coahuayana,18.7333,-103.6833,85.23,40,57,7.61,MX,1676585849
363,magadan,59.5667,150.8,-3.15,80,100,7.45,RU,1676585849
364,jiexiu,37.0244,111.9125,35.33,82,77,1.36,CN,1676585849
365,ucluelet,48.9329,-125.5528,39.09,93,100,3.0,CA,1676585850
366,penzance,50.1186,-5.5371,50.68,93,100,16.67,GB,1676585851
367,arraial do cabo,-22.9661,-42.0278,80.56,78,0,9.22,BR,1676585851
368,vesele,47.0148,34.915,30.24,62,100,7.02,UA,1676585852
369,port hedland,-20.3167,118.5667,84.25,84,4,9.22,AU,1676585852
370,balabac,7.9868,117.0645,79.3,82,89,20.96,PH,1676585852
371,hays,30.0502,-98.0336,52.83,36,99,11.01,US,1676585562
372,hammelburg,50.1167,9.9,41.0,83,97,7.78,DE,1676585853
373,coquimbo,-29.9533,-71.3436,71.33,64,0,10.36,CL,1676585853
374,san juan,-31.5375,-68.5364,77.59,25,0,23.76,AR,1676585819
375,meulaboh,4.1363,96.1285,74.98,90,70,3.42,ID,1676585854
376,glazov,58.1394,52.6584,0.37,100,84,3.8,RU,1676585854
377,popondetta,-8.7537,148.2534,77.92,85,100,1.16,PG,1676585854
378,la asuncion,11.0333,-63.8628,76.55,75,18,14.7,VE,1676585753
379,vila velha,-20.3297,-40.2925,80.55,87,20,16.11,BR,1676585855
380,lagunas,-5.2269,-75.6753,84.02,62,100,3.36,PE,1676585855
381,naze,28.3667,129.4833,58.12,64,20,9.04,JP,1676585856
382,safford,32.834,-109.7076,49.75,22,0,5.75,US,1676585856
383,kostomuksha,64.571,30.5767,27.55,92,100,14.52,RU,1676585857
384,port shepstone,-30.7414,30.455,73.54,89,100,9.19,ZA,1676585857
385,birao,10.2849,22.7882,65.39,22,75,6.58,CF,1676585857
386,taltal,-25.4,-70.4833,70.68,78,26,1.7,CL,1676585776
387,taoudenni,22.6783,-3.9836,73.6,16,27,10.65,ML,1676585858
388,nur,52.6683,22.3221,33.84,93,100,7.92,PL,1676585858
389,batagay,67.6333,134.6333,-48.46,97,67,3.04,RU,1676585859
390,puerto palomas,31.7667,-107.6167,43.3,16,0,2.42,MX,1676585859
391,petropavlovsk-kamchatskiy,53.0452,158.6483,5.59,66,20,6.71,RU,1676585860
392,northam,51.0333,-4.2167,53.38,99,100,16.84,GB,1676585860
393,rivera,-30.9053,-55.5508,65.98,89,100,13.89,UY,1676585860
394,morant bay,17.8815,-76.4093,86.7,72,2,12.33,JM,1676585861
395,kragujevac,44.0167,20.9167,30.49,69,65,2.55,RS,1676585862
396,bollnas,61.3482,16.3946,28.65,96,46,2.21,SE,1676585862
397,axim,4.8699,-2.2405,79.18,86,12,4.07,GH,1676585862
398,george town,5.4112,100.3354,78.73,78,20,5.75,MY,1676585695
399,norrtalje,59.758,18.705,36.43,91,85,7.23,SE,1676585863
400,sept-iles,50.2001,-66.3821,27.12,54,40,17.27,CA,1676585863
401,grafenhainichen,51.7333,12.45,48.07,76,100,10.69,DE,1676585864
402,plettenberg bay,-34.0527,23.3716,67.8,86,100,9.6,ZA,1676585864
403,beloha,-25.1667,45.05,75.11,78,74,4.79,MG,1676585864
404,arman,59.7,150.1667,-3.59,83,100,8.32,RU,1676585865
405,souillac,-20.5167,57.5167,70.18,94,20,5.75,MU,1676585865
406,olafsvik,64.8945,-23.7142,31.28,75,100,20.09,IS,1676585865
407,amga,60.8953,131.9608,-20.96,99,99,1.99,RU,1676585866
408,tamale,9.4008,-0.8393,81.21,13,78,5.39,GH,1676585866
409,portoferraio,42.8115,10.3146,52.12,76,100,2.46,IT,1676585867
410,kloulklubed,7.0419,134.2556,81.88,83,69,11.01,PW,1676585867
411,semnan,35.5729,53.3971,32.56,54,0,6.96,IR,1676585867
412,okhotsk,59.3833,143.3,-9.31,83,82,13.85,RU,1676585868
413,tiksi,71.6872,128.8694,-11.47,97,100,4.76,RU,1676585868
414,saint anthony,45.0205,-93.218,20.66,55,0,16.11,US,1676585868
415,strezhevoy,60.7333,77.5889,11.28,83,100,14.32,RU,1676585869
416,aitape,-3.1374,142.3475,76.1,94,100,4.54,PG,1676585869
417,luganville,-15.5333,167.1667,80.37,76,94,5.44,VU,1676585869
418,igrim,63.1906,64.4162,5.07,94,91,5.68,RU,1676585870
419,santiago de chuco,-8.15,-78.1833,55.62,81,99,6.33,PE,1676585871
420,sioux lookout,50.1001,-91.917,5.07,51,0,9.22,CA,1676585871
421,uyar,55.81,94.3153,7.36,88,100,11.99,RU,1676585871
422,manaus,-3.1019,-60.025,77.49,83,75,3.44,BR,1676585792
423,alpena,45.0617,-83.4327,21.52,90,100,12.66,US,1676585872
424,mingguang,32.7802,117.9638,42.51,74,100,5.77,CN,1676585872
425,zell am see,47.3256,12.7944,42.71,74,80,3.58,AT,1676585873
426,lavrentiya,65.5833,-171.0,-16.6,86,100,8.25,RU,1676585873
427,maneadero,31.7167,-116.5667,60.17,21,100,0.76,MX,1676585874
428,grindavik,63.8424,-22.4338,33.75,74,75,11.5,IS,1676585874
429,makakilo city,21.3469,-158.0858,79.12,61,0,10.36,US,1676585874
430,parrita,9.5201,-84.3225,85.53,63,66,6.4,CR,1676585874
431,taki,22.5861,88.9214,67.95,86,0,2.33,IN,1676585875
432,vestmannaeyjar,63.4427,-20.2734,35.92,66,100,16.93,IS,1676585875
433,winnemucca,40.973,-117.7357,37.27,30,37,4.81,US,1676585876
434,grand gaube,-20.0064,57.6608,74.37,75,9,3.0,MU,1676585876
435,gouyave,12.1646,-61.7296,77.77,73,40,12.66,GD,1676585876
436,touros,-5.1989,-35.4608,80.92,76,100,13.18,BR,1676585877
437,cap malheureux,-19.9842,57.6142,74.46,75,9,3.0,MU,1676585877
438,balikpapan,-1.2675,116.8289,74.39,94,40,4.61,ID,1676585877
439,jiaojiang,28.6803,121.4428,39.99,87,31,4.99,CN,1676585878
440,saijo,33.9167,133.1833,35.53,64,4,2.86,JP,1676585878
441,rawlins,41.7911,-107.2387,15.69,53,0,6.91,US,1676585809
442,felipe carrillo puerto,19.5833,-88.05,85.71,45,1,8.3,MX,1676585879
443,krasnyy chikoy,50.3643,108.7512,-1.82,100,100,2.75,RU,1676585879
444,deer lake,49.1667,-57.4316,35.46,100,100,13.8,CA,1676585879
445,oistins,13.0667,-59.5333,77.09,73,75,20.71,BB,1676585880
446,naduvattam,11.4833,76.5667,51.22,41,65,3.89,IN,1676585880
447,chishan,22.6392,120.3565,58.82,82,20,6.91,TW,1676585880
448,lichuan,30.3,108.85,31.48,94,12,0.74,CN,1676585881
449,sambava,-14.2667,50.1667,75.83,91,89,4.7,MG,1676585881
450,tornio,65.8481,24.1466,32.02,98,100,11.36,FI,1676585882
451,mukhen,48.1,136.1,3.47,89,93,4.61,RU,1676585883
452,shakawe,-18.3667,21.85,70.57,80,89,1.07,BW,1676585883
453,berlevag,70.8578,29.0864,35.6,80,75,21.85,NO,1676585884
454,vila franca do campo,37.7167,-25.4333,57.61,84,12,7.45,PT,1676585885
455,marrakesh,31.6315,-8.0083,59.07,55,75,13.8,MA,1676585885
456,loreto,22.2667,-101.9667,73.87,16,100,14.7,MX,1676585886
457,abu kamal,34.4506,40.9171,43.14,34,0,3.67,SY,1676585887
458,kahului,20.8947,-156.47,80.83,66,20,5.75,US,1676585722
459,sistranda,63.7256,8.834,37.36,78,92,14.38,NO,1676585888
460,japura,-0.3167,102.35,70.74,89,82,2.28,ID,1676585888
461,visby,57.6409,18.296,39.42,87,100,12.66,SE,1676585888
462,eyl,7.9803,49.8164,74.14,82,10,14.23,SO,1676585889
463,patna,25.6,85.1167,62.53,94,0,0.0,IN,1676585890
464,zhengjiatun,43.5064,123.5064,18.36,77,76,5.37,CN,1676585890
465,raton,36.9034,-104.4391,19.74,68,0,9.22,US,1676585890
466,laela,-8.5667,32.05,61.56,91,100,1.99,TZ,1676585891
467,lichtenburg,-26.152,26.1597,61.12,96,100,11.27,ZA,1676585891
468,vangaindrano,-23.35,47.6,73.99,93,80,4.29,MG,1676585892
469,independence,39.0911,-94.4155,26.58,82,100,14.97,US,1676585747
470,port macquarie,-31.4333,152.9167,73.89,72,5,4.41,AU,1676585892
471,smithers,54.7804,-127.1743,35.92,55,40,3.44,CA,1676585893
472,fairbanks,64.8378,-147.7164,9.23,77,75,0.0,US,1676585870
473,chebsara,59.2002,38.8356,4.73,99,100,3.38,RU,1676585893
474,bereda,43.2686,-7.5406,47.57,100,20,2.26,ES,1676585894
475,vanimo,-2.6741,141.3028,74.57,97,100,3.85,PG,1676585894
476,ulaangom,49.9811,92.0667,-18.6,85,32,2.19,MN,1676585895
477,los llanos de aridane,28.6585,-17.9182,58.75,84,0,18.41,ES,1676585895
478,isabela,6.7085,121.9711,75.25,81,99,5.48,PH,1676585895
479,suntar,62.1444,117.6319,9.64,87,100,9.73,RU,1676585896
480,santandrei,47.0662,21.8535,34.25,87,91,5.99,RO,1676585896
481,mandurah,-32.55,115.7,59.92,84,2,6.64,AU,1676585897
482,college,64.8569,-147.8028,9.21,78,75,0.0,US,1676585638
483,cabedelo,-6.9811,-34.8339,83.07,78,83,13.31,BR,1676585685
484,puerto quijarro,-17.7833,-57.7667,85.35,62,95,4.94,BO,1676585897
485,soe,-9.8607,124.284,67.15,90,93,3.42,ID,1676585898
486,sucua,-2.4667,-78.1667,75.94,78,40,11.5,EC,1676585694
487,acaponeta,22.4964,-105.3594,84.38,21,100,6.08,MX,1676585898
488,pitimbu,-7.4706,-34.8086,82.99,74,93,13.22,BR,1676585899
489,carndonagh,55.25,-7.2667,54.25,95,100,18.68,IE,1676585899
490,gushikawa,26.3544,127.8686,63.63,71,0,9.22,JP,1676585900
491,namatanai,-3.6667,152.4333,81.55,76,97,2.98,PG,1676585900
492,talnakh,69.4865,88.3972,9.21,95,100,12.17,RU,1676585901
493,lodja,-3.4833,23.4333,70.88,93,97,2.57,CD,1676585902
494,murray bridge,-35.1167,139.2667,67.33,72,0,12.84,AU,1676585903
495,surt,31.2089,16.5887,58.08,64,86,8.5,LY,1676585903
496,ola,59.5833,151.2833,-3.93,85,100,8.19,RU,1676585903
497,slavutych,51.5196,30.7343,28.09,95,100,8.84,UA,1676585904
498,naron,43.5167,-8.1528,53.02,80,14,4.09,ES,1676585905
499,banamba,13.55,-7.45,79.66,14,99,10.27,ML,1676585906
500,tahta,26.7693,31.5021,53.01,53,0,7.25,EG,1676585906
501,rio grande,-32.035,-52.0986,73.51,77,43,14.94,BR,1676585668
502,weihe,32.9952,105.3247,35.92,96,100,3.56,CN,1676585907
503,kapoeta,4.7717,33.5903,84.96,23,85,6.91,SS,1676585907
504,singaraja,-8.112,115.0882,78.64,83,100,4.97,ID,1676585908
505,vardo,70.3705,31.1107,31.98,93,100,24.16,NO,1676585908
506,bintulu,3.1667,113.0333,75.61,100,20,3.44,MY,1676585909
507,sembakung,3.8167,117.25,72.97,96,100,1.34,ID,1676585909
508,ballina,-28.8667,153.5667,74.01,81,7,4.29,AU,1676585910
509,mawlaik,23.6333,94.4167,58.51,56,0,0.4,MM,1676585911
510,san ignacio,17.1561,-89.0714,88.23,48,1,9.22,BZ,1676585620
511,ugoofaaru,5.6667,73.0,79.2,71,70,13.71,MV,1676585911
512,conde,-7.2597,-34.9075,81.86,74,20,10.36,BR,1676585912
513,bahia blanca,-38.7196,-62.2724,56.28,43,20,18.41,AR,1676585639
514,poum,-20.2333,164.0167,77.92,69,68,10.07,NC,1676585912
515,rio branco,-9.9747,-67.81,77.61,100,75,4.61,BR,1676585913
516,mareeba,-17.0,145.4333,74.12,97,100,6.13,AU,1676585913
517,ukiah,39.1502,-123.2078,56.44,35,0,12.66,US,1676585914
518,ahipara,-35.1667,173.1667,68.76,60,12,11.97,NZ,1676585914
519,yichang,30.7144,111.2847,38.37,79,14,1.34,CN,1676585915
520,ambilobe,-13.2,49.05,73.58,95,56,1.63,MG,1676585915
521,costinesti,43.95,28.6333,31.24,82,15,14.18,RO,1676585916
522,penarroya-pueblonuevo,38.3,-5.2667,49.44,72,37,5.82,ES,1676585916
523,prieska,-29.6641,22.7474,79.45,41,45,9.71,ZA,1676585916
524,juxtlahuaca,17.4294,-99.1467,87.4,29,0,10.04,MX,1676585917
525,quatre cocos,-20.2078,57.7625,74.08,75,6,2.55,MU,1676585917
526,kumluca,36.3703,30.2869,48.96,60,1,4.68,TR,1676585917
527,thunder bay,48.4001,-89.3168,11.89,76,100,7.16,CA,1676585626
528,pafos,34.7667,32.4167,44.38,65,20,8.05,CY,1676585918
529,aden,12.7794,45.0367,75.76,72,3,6.02,YE,1676585918
530,padang,-0.9492,100.3543,75.25,84,93,4.45,ID,1676585918
531,turayf,31.6725,38.6637,39.45,70,0,8.05,SA,1676585919
